"Id";"ZipCode";"Place"
3546;6343;"Holzhäusern ZG"
3547;6344;"Meierskappel"
3548;6345;"Neuheim"
3549;6345;"Neuheim"
3550;6353;"Weggis"
3551;6354;"Vitznau"
3552;6354;"Vitznau"
3553;6354;"Vitznau"
3554;6356;"Rigi Kaltbad"
3555;6356;"Rigi Kaltbad"
3556;6356;"Rigi Kaltbad"
3557;6362;"Stansstad"
3558;6362;"Stansstad"
3559;6363;"Obbürgen"
3560;6363;"Obbürgen"
3561;6363;"Fürigen"
3562;6363;"Bürgenstock"
3563;6363;"Bürgenstock"
3564;6365;"Kehrsiten"
3565;6370;"Stans"
3566;6370;"Stans"
3567;6370;"Oberdorf NW"
3568;6372;"Ennetmoos"
3569;6373;"Ennetbürgen"
3570;6374;"Buochs"
3571;6374;"Buochs"
3572;6374;"Buochs"
3573;6375;"Beckenried"
3574;6376;"Emmetten"
3575;6376;"Emmetten"
3576;6377;"Seelisberg"
3577;6377;"Seelisberg"
3578;6382;"Büren NW"
3579;6383;"Dallenwil"
3580;6383;"Dallenwil"
3581;6383;"Niederrickenbach"
3582;6383;"Niederrickenbach"
3583;6383;"Wiesenberg"
3584;6383;"Wirzweli"
3585;6386;"Wolfenschiessen"
3586;6386;"Wolfenschiessen"
3587;6387;"Oberrickenbach"
3588;6388;"Grafenort"
3589;6388;"Grafenort"
3590;6390;"Engelberg"
3591;6390;"Engelberg"
3592;6390;"Engelberg"
3593;6402;"Merlischachen"
3594;6403;"Küssnacht am Rigi"
3595;6404;"Greppen"
3596;6405;"Immensee"
3597;6410;"Goldau"
3598;6410;"Rigi Klösterli"
3599;6410;"Rigi Staffel"
3600;6410;"Rigi Kulm"
3601;6410;"Rigi Scheidegg"
3602;6414;"Oberarth"
3603;6415;"Arth"
3604;6416;"Steinerberg"
3605;6416;"Steinerberg"
3606;6417;"Sattel"
3607;6417;"Sattel"
3608;6417;"Sattel"
3609;6418;"Rothenthurm"
3610;6418;"Rothenthurm"
3611;6418;"Rothenthurm"
3612;6422;"Steinen"
3613;6423;"Seewen SZ"
3614;6423;"Seewen SZ"
3615;6424;"Lauerz"
3616;6430;"Schwyz"
3617;6430;"Schwyz"
3618;6432;"Rickenbach SZ"
3619;6432;"Rickenbach SZ"
3620;6433;"Stoos SZ"
3621;6433;"Stoos SZ"
3622;6434;"Illgau"
3623;6436;"Muotathal"
3624;6436;"Bisisthal"
3625;6436;"Ried (Muotathal)"
3626;6438;"Ibach"
3627;6440;"Brunnen"
3628;6440;"Brunnen"
3629;6441;"Rütli"
3630;6442;"Gersau"
3631;6443;"Morschach"
3632;6452;"Sisikon"
3633;6452;"Sisikon"
3634;6452;"Riemenstalden"
3635;6454;"Flüelen"
3636;6460;"Altdorf UR"
3637;6460;"Altdorf UR"
3638;6460;"Altdorf UR"
3639;6461;"Isenthal"
3640;6462;"Seedorf UR"
3641;6463;"Bürglen UR"
3642;6464;"Spiringen"
3643;6464;"Spiringen"
3644;6465;"Unterschächen"
3645;6466;"Bauen"
3646;6467;"Schattdorf"
3647;6468;"Attinghausen"
3648;6469;"Haldi b.Schattdorf"
3649;6469;"Haldi b.Schattdorf"
3650;6472;"Erstfeld"
3651;6473;"Silenen"
3652;6473;"Silenen"
3653;6474;"Amsteg"
3654;6474;"Amsteg"
3655;6475;"Bristen"
3656;6476;"Intschi"
3657;6476;"Intschi"
3658;6482;"Gurtnellen"
3659;6482;"Gurtnellen"
3660;6484;"Wassen UR"
3661;6485;"Meien"
3662;6487;"Göschenen"
3663;6490;"Andermatt"
3664;6491;"Realp"
3665;6493;"Hospental"
3666;6500;"Bellinzona"
3667;6500;"Bellinzona"
3668;6500;"Bellinzona"
3669;6503;"Bellinzona"
3670;6512;"Giubiasco"
3671;6513;"Monte Carasso"
3672;6514;"Sementina"
3673;6515;"Gudo"
3674;6515;"Gudo"
3675;6516;"Cugnasco"
3676;6516;"Cugnasco"
3677;6517;"Arbedo"
3678;6518;"Gorduno"
3679;6523;"Preonzo"
3680;6524;"Moleno"
3681;6525;"Gnosca"
3682;6526;"Prosito"
3683;6527;"Lodrino"
3684;6528;"Camorino"
3685;6528;"Camorino"
3686;6528;"Camorino"
3687;6532;"Castione"
3688;6532;"Castione"
3689;6533;"Lumino"
3690;6534;"S. Vittore"
3691;6535;"Roveredo GR"
3692;6537;"Grono"
3693;6537;"Grono"
3694;6538;"Verdabbio"
3695;6540;"Castaneda"
3696;6541;"Sta. Maria"
3697;6542;"Buseno"
3698;6543;"Arvigo"
3699;6544;"Braggio"
3700;6545;"Selma"
3701;6546;"Cauco"
3702;6546;"Cauco"
3703;6547;"Augio"
3704;6548;"Rossa"
3705;6549;"Laura"
3706;6556;"Leggia"
3707;6557;"Cama"
3708;6557;"Cama"
3709;6558;"Lostallo"
3710;6562;"Soazza"
3711;6563;"Mesocco"
3712;6565;"S. Bernardino"
3713;6571;"Indemini"
3714;6572;"Quartino"
3715;6572;"Quartino"
3716;6573;"Magadino"
3717;6574;"Vira (Gambarogno)"
3718;6575;"S. Nazzaro"
3719;6575;"Vairano"
3720;6576;"Gerra (Gambarogno)"
3721;6577;"Ranzo"
3722;6578;"Caviano"
3723;6579;"Piazzogna"
3724;6582;"Pianezzo"
3725;6582;"Pianezzo"
3726;6583;"S. Antonio"
3727;6584;"Carena"
3728;6592;"S. Antonino"
3729;6592;"S. Antonino"
3730;6593;"Cadenazzo"
3731;6593;"Cadenazzo"
3732;6594;"Contone"
3733;6594;"Contone"
3734;6594;"Contone"
3735;6595;"Riazzino"
3736;6595;"Riazzino"
3737;6595;"Riazzino"
3738;6596;"Gordola"
3739;6596;"Gordola"
3740;6597;"Agarone"
3741;6598;"Tenero"
3742;6598;"Tenero"
3743;6599;"Robasacco"
3744;6600;"Locarno"
3745;6600;"Locarno"
3746;6600;"Muralto"
3747;6600;"Muralto"
3748;6600;"Muralto"
3749;6600;"Solduno"
3750;6605;"Locarno"
3751;6605;"Locarno"
3752;6605;"Monte Brè Locarno"
3753;6605;"Monte Brè Locarno"
3754;6611;"Mosogno"
3755;6611;"Gresso"
3756;6611;"Crana"
3757;6612;"Ascona"
3758;6612;"Ascona"
3759;6613;"Porto Ronco"
3760;6614;"Brissago"
3761;6614;"Isole di Brissago"
3762;6616;"Losone"
3763;6618;"Arcegno"
3764;6618;"Arcegno"
3765;6622;"Ronco sopra Ascona"
3766;6631;"Corippo"
3767;6632;"Vogorno"
3768;6633;"Lavertezzo"
3769;6634;"Brione (Verzasca)"
3770;6635;"Gerra (Verzasca)"
3771;6636;"Frasco"
3772;6637;"Sonogno"
3773;6644;"Orselina"
3774;6644;"Orselina"
3775;6645;"Brione s. Minusio"
3776;6645;"Brione s. Minusio"
3777;6646;"Contra"
3778;6646;"Contra"
3779;6646;"Contra"
3780;6647;"Mergoscia"
3781;6648;"Minusio"
3782;6652;"Tegna"
3783;6652;"Tegna"
3784;6653;"Verscio"
3785;6654;"Cavigliano"
3786;6655;"Intragna"
3787;6655;"Verdasio"
3788;6655;"Rasa"
3789;6656;"Golino"
3790;6657;"Palagnedra"
3791;6658;"Borgnone"
3792;6659;"Camedo"
3793;6659;"Moneto"
3794;6661;"Loco"
3795;6661;"Auressio"
3796;6661;"Berzona"
3797;6662;"Russo"
3798;6663;"Comologno"
3799;6663;"Spruga"
3800;6664;"Vergeletto"
3801;6670;"Avegno"
3802;6672;"Gordevio"
3803;6673;"Maggia"
3804;6674;"Someo"
3805;6674;"Riveo"
3806;6675;"Cevio"
3807;6676;"Bignasco"
3808;6677;"Aurigeno"
3809;6677;"Moghegno"
3810;6678;"Giumaglio"
3811;6678;"Lodano"
3812;6678;"Coglio"
3813;6682;"Linescio"
3814;6683;"Cerentino"
3815;6683;"Niva (Vallemaggia)"
3816;6684;"Campo (VM)"
3817;6684;"Cimalmotto"
3818;6685;"Bosco/Gurin"
3819;6690;"Cavergno"
3820;6690;"S. Carlo"
3821;6692;"Menzonio"
3822;6692;"Brontallo"
3823;6693;"Broglio"
3824;6694;"Prato-Sornico"
3825;6695;"Peccia"
3826;6695;"Piano di Peccia"
3827;6696;"Fusio"
3828;6702;"Claro"
3829;6703;"Osogna"
3830;6705;"Cresciano"
3831;6707;"Iragna"
3832;6710;"Biasca"
3833;6713;"Malvaglia"
3834;6714;"Semione"
3835;6715;"Dongio"
3836;6716;"Acquarossa"
3837;6716;"Leontica"
3838;6716;"Lottigna"
3839;6717;"Dangio"
3840;6717;"Torre"
3841;6718;"Olivone"
3842;6718;"Camperio"
3843;6719;"Aquila"
3844;6720;"Campo (Blenio)"
3845;6720;"Ghirone"
3846;6721;"Ludiano"
3847;6721;"Motto (Blenio)"
3848;6722;"Corzoneso"
3849;6723;"Prugiasco"
3850;6723;"Castro"
3851;6723;"Marolta"
3852;6724;"Ponto Valentino"
3853;6724;"Largario"
3854;6742;"Pollegio"
3855;6743;"Bodio TI"
3856;6744;"Personico"
3857;6745;"Giornico"
3858;6746;"Lavorgo"
3859;6746;"Calonico"
3860;6746;"Nivo"
3861;6747;"Chironico"
3862;6748;"Anzonico"
3863;6749;"Sobrio"
3864;6749;"Cavagnago"
3865;6760;"Faido"
3866;6760;"Molare"
3867;6760;"Calpiogna"
3868;6760;"Campello"
3869;6760;"Carì"
3870;6760;"Rossura"
3871;6763;"Osco"
3872;6763;"Mairengo"
3873;6764;"Chiggiogna"
3874;6772;"Rodi-Fiesso"
3875;6773;"Prato (Leventina)"
3876;6774;"Dalpe"
3877;6775;"Ambrì"
3878;6776;"Piotta"
3879;6777;"Quinto"
3880;6777;"Varenzo"
3881;6780;"Airolo"
3882;6780;"Madrano"
3883;6781;"Villa Bedretto"
3884;6781;"Bedretto"
3885;6802;"Rivera"
3886;6803;"Camignolo"
3887;6804;"Bironico"
3888;6805;"Mezzovico"
3889;6806;"Sigirino"
3890;6807;"Taverne"
3891;6808;"Torricella"
3892;6809;"Medeglia"
3893;6810;"Isone"
3894;6814;"Lamone"
3895;6814;"Cadempino"
3896;6815;"Melide"
3897;6816;"Bissone"
3898;6817;"Maroggia"
3899;6818;"Melano"
3900;6821;"Rovio"
3901;6822;"Arogno"
3902;6823;"Pugerna"
3903;6823;"Pugerna"
3904;6825;"Capolago"
3905;6825;"Capolago"
3906;6826;"Riva San Vitale"
3907;6827;"Brusino Arsizio"
3908;6828;"Balerna"
3909;6828;"Balerna"
3910;6830;"Chiasso"
3911;6832;"Pedrinate"
3912;6832;"Seseglio"
3913;6833;"Vacallo"
3914;6833;"Vacallo"
3915;6834;"Morbio Inferiore"
3916;6835;"Morbio Superiore"
3917;6835;"Morbio Superiore"
3918;6837;"Caneggio"
3919;6837;"Bruzella"
3920;6838;"Muggio"
3921;6838;"Cabbio"
3922;6838;"Scudellate"
3923;6839;"Sagno"
3924;6850;"Mendrisio"
3925;6850;"Mendrisio"
3926;6852;"Genestrerio"
3927;6852;"Genestrerio"
3928;6853;"Ligornetto"
3929;6853;"Ligornetto"
3930;6854;"S. Pietro"
3931;6855;"Stabio"
3932;6862;"Rancate"
3933;6863;"Besazio"
3934;6864;"Arzo"
3935;6865;"Tremona"
3936;6866;"Meride"
3937;6867;"Serpiano"
3938;6872;"Salorino"
3939;6872;"Salorino"
3940;6872;"Somazzo"
3941;6873;"Corteglia"
3942;6874;"Castel San Pietro"
3943;6875;"Monte"
3944;6875;"Casima"
3945;6875;"Campora"
3946;6877;"Coldrerio"
3947;6877;"Coldrerio"
3948;6883;"Novazzano"
3949;6900;"Lugano"
3950;6900;"Lugano"
3951;6900;"Massagno"
3952;6900;"Massagno"
3953;6900;"Paradiso"
3954;6900;"Paradiso"
3955;6912;"Pazzallo"
3956;6913;"Carabbia"
3957;6914;"Carona"
3958;6915;"Pambio-Noranco"
3959;6915;"Pambio-Noranco"
3960;6916;"Grancia"
3961;6916;"Grancia"
3962;6917;"Barbengo"
3963;6918;"Figino"
3964;6918;"Figino"
3965;6919;"Carabietta"
3966;6921;"Vico Morcote"
3967;6922;"Morcote"
3968;6924;"Sorengo"
3969;6924;"Sorengo"
3970;6925;"Gentilino"
3971;6925;"Gentilino"
3972;6926;"Montagnola"
3973;6927;"Agra"
3974;6928;"Manno"
3975;6928;"Manno"
3976;6929;"Gravesano"
3977;6930;"Bedano"
3978;6932;"Breganzona"
3979;6932;"Breganzona"
3980;6933;"Muzzano"
3981;6933;"Muzzano"
3982;6933;"Muzzano"
3983;6934;"Bioggio"
3984;6934;"Bioggio"
3985;6934;"Bioggio"
3986;6934;"Bioggio"
3987;6935;"Bosco Luganese"
3988;6936;"Cademario"
3989;6937;"Breno"
3990;6938;"Vezio"
3991;6938;"Fescoggia"
3992;6939;"Mugena"
3993;6939;"Arosio"
3994;6942;"Savosa"
3995;6942;"Savosa"
3996;6943;"Vezia"
3997;6944;"Cureglia"
3998;6944;"Cureglia"
3999;6945;"Origlio"
4000;6945;"Origlio"
4001;6946;"Ponte Capriasca"
4002;6947;"Vaglio"
4003;6948;"Porza"
4004;6948;"Porza"
4005;6949;"Comano"
4006;6950;"Tesserete"
4007;6951;"Insone"
4008;6951;"Scareglia"
4009;6951;"Colla"
4010;6951;"Bogno"
4011;6951;"Cozzo"
4012;6951;"Signôra"
4013;6952;"Canobbio"
4014;6952;"Canobbio"
4015;6952;"Canobbio"
4016;6953;"Lugaggia"
4017;6954;"Sala Capriasca"
4018;6954;"Bigorio"
4019;6955;"Cagiallo"
4020;6955;"Oggio"
4021;6956;"Lopagno"
4022;6957;"Roveredo TI"
4023;6958;"Bidogno"
4024;6958;"Corticiasca"
4025;6959;"Maglio di Colla"
4026;6959;"Certara"
4027;6959;"Curtina"
4028;6959;"Cimadera"
4029;6959;"Piandera Paese"
4030;6960;"Odogno"
4031;6962;"Viganello"
4032;6963;"Pregassona"
4033;6963;"Cureggia"
4034;6963;"Cureggia"
4035;6964;"Davesco-Soragno"
4036;6965;"Cadro"
4037;6966;"Villa Luganese"
4038;6967;"Dino"
4039;6968;"Sonvico"
4040;6974;"Aldesago"
4041;6976;"Castagnola"
4042;6977;"Ruvigliana"
4043;6978;"Gandria"
4044;6979;"Brè sopra Lugano"
4045;6980;"Castelrotto"
4046;6981;"Bedigliora"
4047;6981;"Biogno-Beride"
4048;6981;"Biogno-Beride"
4049;6981;"Bombinasco"
4050;6981;"Banco"
4051;6982;"Agno"
4052;6982;"Agno"
4053;6983;"Magliaso"
4054;6983;"Magliaso"
4055;6984;"Pura"
4056;6986;"Novaggio"
4057;6986;"Novaggio"
4058;6986;"Novaggio"
4059;6986;"Miglieglia"
4060;6986;"Curio"
4061;6987;"Caslano"
4062;6988;"Ponte Tresa"
4063;6989;"Purasca"
4064;6990;"Cassina d'Agno"
4065;6990;"Cassina d'Agno"
4066;6991;"Neggio"
4067;6992;"Vernate"
4068;6992;"Vernate"
4069;6992;"Vernate"
4070;6992;"Cimo"
4071;6992;"Cimo"
4072;6993;"Iseo"
4073;6993;"Iseo"
4074;6994;"Aranno"
4075;6995;"Molinazzo"
4076;6995;"Molinazzo"
4077;6995;"Madonna del Piano"
4078;6995;"Madonna del Piano"
4079;6996;"Ponte Cremenaga"
4080;6997;"Sessa"
4081;6997;"Sessa"
4082;6998;"Termine"
4083;6999;"Astano"
4084;7000;"Chur"
4085;7000;"Chur"
4086;7000;"Chur"
4087;7012;"Felsberg"
4088;7012;"Felsberg"
4089;7013;"Domat/Ems"
4090;7014;"Trin"
4091;7015;"Tamins"
4092;7015;"Tamins"
4093;7016;"Trin Mulin"
4094;7017;"Flims Dorf"
4095;7018;"Flims Waldhaus"
4096;7019;"Fidaz"
4097;7023;"Haldenstein"
4098;7026;"Maladers"
4099;7027;"Castiel"
4100;7027;"Lüen"
4101;7027;"Calfreisen"
4102;7028;"St. Peter"
4103;7028;"Pagig"
4104;7029;"Peist"
4105;7031;"Laax GR"
4106;7032;"Laax GR 2"
4107;7050;"Arosa"
4108;7056;"Molinis"
4109;7057;"Langwies"
4110;7058;"Litzirüti"
4111;7062;"Passugg"
4112;7062;"Passugg"
4113;7063;"Praden"
4114;7064;"Tschiertschen"
4115;7074;"Malix"
4116;7075;"Churwalden"
4117;7076;"Parpan"
4118;7076;"Parpan"
4119;7077;"Valbella"
4120;7078;"Lenzerheide/Lai"
4121;7082;"Vaz/Obervaz"
4122;7083;"Lantsch/Lenz"
4123;7084;"Brienz/Brinzauls"
4124;7104;"Versam"
4125;7104;"Versam"
4126;7104;"Arezen"
4127;7106;"Tenna"
4128;7107;"Safien Platz"
4129;7109;"Thalkirch"
4130;7110;"Peiden"
4131;7111;"Pitasch"
4132;7112;"Duvin"
4133;7113;"Camuns"
4134;7114;"Uors (Lumnezia)"
4135;7115;"Surcasti"
4136;7116;"Tersnaus"
4137;7116;"St. Martin"
4138;7122;"Valendas"
4139;7122;"Carrera"
4140;7126;"Castrisch"
4141;7127;"Sevgein"
4142;7128;"Riein"
4143;7130;"Ilanz"
4144;7130;"Schnaus"
4145;7132;"Vals"
4146;7134;"Obersaxen"
4147;7134;"Obersaxen"
4148;7137;"Flond"
4149;7138;"Surcuolm"
4150;7141;"Luven"
4151;7142;"Cumbel"
4152;7143;"Morissen"
4153;7144;"Vella"
4154;7144;"Vella"
4155;7145;"Degen"
4156;7146;"Vattiz"
4157;7147;"Vignogn"
4158;7148;"Lumbrein"
4159;7149;"Vrin"
4160;7151;"Schluein"
4161;7152;"Sagogn"
4162;7153;"Falera"
4163;7154;"Ruschein"
4164;7155;"Ladir"
4165;7156;"Rueun"
4166;7156;"Pigniu"
4167;7157;"Siat"
4168;7158;"Waltensburg/Vuorz"
4169;7159;"Andiast"
4170;7162;"Tavanasa"
4171;7163;"Danis"
4172;7164;"Dardin"
4173;7165;"Breil/Brigels"
4174;7166;"Trun"
4175;7167;"Zignau"
4176;7168;"Schlans"
4177;7172;"Rabius"
4178;7172;"Rabius"
4179;7173;"Surrein"
4180;7174;"S. Benedetg"
4181;7175;"Sumvitg"
4182;7176;"Cumpadials"
4183;7180;"Disentis/Mustér"
4184;7182;"Cavardiras"
4185;7183;"Mumpé Medel"
4186;7184;"Curaglia"
4187;7185;"Platta"
4188;7186;"Segnas"
4189;7187;"Camischolas"
4190;7188;"Sedrun"
4191;7189;"Rueras"
4192;7201;"Untervaz Bahnhof"
4193;7202;"Says"
4194;7203;"Trimmis"
4195;7204;"Untervaz"
4196;7204;"Untervaz"
4197;7205;"Zizers"
4198;7206;"Igis"
4199;7208;"Malans GR"
4200;7212;"Seewis Dorf"
4201;7212;"Seewis-Pardisla"
4202;7212;"Seewis-Schmitten"
4203;7213;"Valzeina"
4204;7214;"Grüsch"
4205;7214;"Grüsch"
4206;7215;"Fanas"
4207;7215;"Fanas"
4208;7220;"Schiers"
4209;7222;"Lunden"
4210;7222;"Lunden"
4211;7223;"Buchen"
4212;7224;"Putz"
4213;7226;"Stels"
4214;7226;"Stels"
4215;7226;"Fajauna"
4216;7228;"Schuders"
4217;7228;"Pusserein"
4218;7231;"Pragg-Jenaz"
4219;7232;"Furna"
4220;7232;"Furna"
4221;7233;"Jenaz"
4222;7235;"Fideris"
4223;7240;"Küblis"
4224;7240;"Küblis"
4225;7241;"Conters"
4226;7242;"Luzein"
4227;7243;"Pany"
4228;7244;"Gadenstätt"
4229;7245;"Ascharina"
4230;7246;"St. Antönien"
4231;7247;"Saas im Prättigau"
4232;7247;"Saas im Prättigau"
4233;7249;"Serneus"
4234;7249;"Serneus"
4235;7250;"Klosters"
4236;7252;"Klosters Dorf"
4237;7260;"Davos Dorf"
4238;7265;"Davos Wolfgang"
4239;7265;"Davos Wolfgang"
4240;7270;"Davos Platz"
4241;7272;"Davos Clavadel"
4242;7276;"Davos Frauenkirch"
4243;7277;"Davos Glaris"
4244;7278;"Davos Monstein"
4245;7302;"Landquart"
4246;7302;"Landquart"
4247;7303;"Mastrils"
4248;7304;"Maienfeld"
4249;7304;"Maienfeld"
4250;7306;"Fläsch"
4251;7307;"Jenins"
4252;7310;"Bad Ragaz"
4253;7312;"Pfäfers"
4254;7313;"St. Margrethenberg"
4255;7313;"St. Margrethenberg"
4256;7314;"Vadura"
4257;7315;"Vättis"
4258;7315;"Vättis"
4259;7317;"Valens"
4260;7317;"Valens"
4261;7317;"Vasön"
4262;7320;"Sargans"
4263;7323;"Wangs"
4264;7324;"Vilters"
4265;7325;"Schwendi"
4266;7326;"Weisstannen"
4267;7402;"Bonaduz"
4268;7402;"Bonaduz"
4269;7403;"Rhäzüns"
4270;7404;"Feldis/Veulden"
4271;7405;"Rothenbrunnen"
4272;7405;"Rothenbrunnen"
4273;7407;"Trans"
4274;7408;"Cazis"
4275;7408;"Realta"
4276;7411;"Sils im Domleschg"
4277;7412;"Scharans"
4278;7413;"Fürstenaubruck"
4279;7413;"Fürstenaubruck"
4280;7414;"Fürstenau"
4281;7415;"Rodels"
4282;7415;"Rodels"
4283;7415;"Pratval"
4284;7416;"Almens"
4285;7417;"Paspels"
4286;7418;"Tumegl/Tomils"
4287;7419;"Scheid"
4288;7421;"Summaprada"
4289;7421;"Summaprada"
4290;7422;"Tartar"
4291;7423;"Sarn"
4292;7423;"Portein"
4293;7424;"Präz"
4294;7424;"Dalin"
4295;7425;"Masein"
4296;7426;"Flerden"
4297;7427;"Urmein"
4298;7428;"Tschappina"
4299;7428;"Glaspass"
4300;7430;"Thusis"
4301;7430;"Rongellen"
4302;7431;"Mutten"
4303;7431;"Obermutten"
4304;7432;"Zillis"
4305;7433;"Donat"
4306;7433;"Donat"
4307;7433;"Farden"
4308;7433;"Lohn GR"
4309;7433;"Mathon"
4310;7433;"Wergenstein"
4311;7434;"Sufers"
4312;7435;"Splügen"
4313;7436;"Medels"
4314;7437;"Nufenen"
4315;7438;"Hinterrhein"
4316;7440;"Andeer"
4317;7442;"Clugin"
4318;7443;"Pignia"
4319;7444;"Ausserferrera"
4320;7445;"Innerferrera"
4321;7446;"Campsut-Cröt"
4322;7447;"Cresta (Avers)"
4323;7447;"Am Bach (Avers)"
4324;7448;"Juf"
4325;7450;"Tiefencastel"
4326;7450;"Tiefencastel"
4327;7451;"Alvaschein"
4328;7452;"Cunter"
4329;7453;"Tinizong"
4330;7454;"Rona"
4331;7455;"Mulegns"
4332;7456;"Sur"
4333;7456;"Marmorera"
4334;7457;"Bivio"
4335;7458;"Mon"
4336;7459;"Stierva"
4337;7460;"Savognin"
4338;7462;"Salouf"
4339;7463;"Riom"
4340;7464;"Parsonz"
4341;7472;"Surava"
4342;7473;"Alvaneu Bad"
4343;7477;"Filisur"
4344;7482;"Bergün/Bravuogn"
4345;7484;"Latsch"
4346;7492;"Alvaneu Dorf"
4347;7493;"Schmitten (Albula)"
4348;7494;"Davos Wiesen"
4349;7494;"Davos Wiesen"
4350;7500;"St. Moritz"
4351;7500;"St. Moritz"
4352;7502;"Bever"
4353;7503;"Samedan"
4354;7504;"Pontresina"
4355;7504;"Pontresina"
4356;7504;"Pontresina"
4357;7505;"Celerina"
4358;7512;"Champfèr"
4359;7512;"Champfèr"
4360;7513;"Silvaplana"
4361;7513;"Silvaplana-Surlej"
4362;7514;"Sils/Segl Maria"
4363;7514;"Fex"
4364;7515;"Sils/Segl Baselgia"
4365;7516;"Maloja"
4366;7517;"Plaun da Lej"
4367;7522;"La Punt-Chamues-ch"
4368;7523;"Madulain"
4369;7524;"Zuoz"
4370;7525;"S-chanf"
4371;7526;"Cinuos-chel"
4372;7527;"Brail"
4373;7530;"Zernez"
4374;7532;"Tschierv"
4375;7533;"Fuldera"
4376;7534;"Lü"
4377;7535;"Valchava"
4378;7536;"Sta. Maria V. M."
4379;7537;"Müstair"
4380;7542;"Susch"
4381;7543;"Lavin"
4382;7545;"Guarda"
4383;7546;"Ardez"
4384;7550;"Scuol"
4385;7551;"Ftan"
4386;7552;"Vulpera"
4387;7553;"Tarasp"
4388;7554;"Sent"
4389;7554;"Crusch"
4390;7556;"Ramosch"
4391;7557;"Vnà"
4392;7558;"Strada"
4393;7559;"Tschlin"
4394;7560;"Martina"
4395;7562;"Samnaun-Compatsch"
4396;7563;"Samnaun Dorf"
4397;7602;"Casaccia"
4398;7603;"Vicosoprano"
4399;7604;"Borgonovo"
4400;7605;"Stampa"
4401;7606;"Promontogno"
4402;7608;"Castasegna"
4403;7610;"Soglio"
4404;7710;"Ospizio Bernina"
4405;7710;"Alp Grüm"
4406;7741;"S. Carlo GR"
4407;7742;"Poschiavo"
4408;7742;"Sfazù"
4409;7742;"La Rösa"
4410;7743;"Brusio"
4411;7743;"Miralago"
4412;7743;"Miralago"
4413;7744;"Campocologno"
4414;7745;"Li Curt"
4415;7746;"Le Prese"
4416;7747;"Viano"
4417;7748;"Campascio"
4418;8001;"Zürich"
4419;8002;"Zürich"
4420;8003;"Zürich"
4421;8004;"Zürich"
4422;8005;"Zürich"
4423;8006;"Zürich"
4424;8008;"Zürich"
4425;8032;"Zürich"
4426;8037;"Zürich"
4427;8038;"Zürich"
4428;8041;"Zürich"
4429;8044;"Zürich"
4430;8044;"Gockhausen"
4431;8044;"Gockhausen"
4432;8045;"Zürich"
4433;8046;"Zürich"
4434;8047;"Zürich"
4435;8048;"Zürich"
4436;8049;"Zürich"
4437;8050;"Zürich"
4438;8051;"Zürich"
4439;8051;"Zürich"
4440;8052;"Zürich"
4441;8052;"Zürich"
4442;8052;"Zürich"
4443;8053;"Zürich"
4444;8055;"Zürich"
4445;8057;"Zürich"
4446;8064;"Zürich"
4447;8102;"Oberengstringen"
4448;8103;"Unterengstringen"
4449;8104;"Weiningen ZH"
4450;8105;"Regensdorf"
4451;8105;"Watt"
4452;8106;"Adlikon b.Regensdf"
4453;8107;"Buchs ZH"
4454;8107;"Buchs ZH"
4455;8108;"Dällikon"
4456;8109;"Kloster Fahr"
4457;8112;"Otelfingen"
4458;8113;"Boppelsen"
4459;8114;"Dänikon ZH"
4460;8115;"Hüttikon"
4461;8117;"Fällanden"
4462;8118;"Pfaffhausen"
4463;8121;"Benglen"
4464;8122;"Binz"
4465;8123;"Ebmatingen"
4466;8124;"Maur"
4467;8125;"Zollikerberg"
4468;8125;"Zollikerberg"
4469;8126;"Zumikon"
4470;8127;"Forch"
4471;8127;"Forch"
4472;8127;"Forch"
4473;8132;"Egg b. Zürich"
4474;8132;"Hinteregg"
4475;8132;"Hinteregg"
4476;8133;"Esslingen"
4477;8134;"Adliswil"
4478;8134;"Adliswil"
4479;8135;"Langnau am Albis"
4480;8135;"Langnau am Albis"
4481;8135;"Sihlbrugg Station"
4482;8135;"Sihlwald"
4483;8136;"Gattikon"
4484;8142;"Uitikon Waldegg"
4485;8142;"Uitikon Waldegg"
4486;8142;"Uitikon Waldegg"
4487;8143;"Stallikon"
4488;8143;"Uetliberg"
4489;8143;"Uetliberg"
4490;8143;"Uetliberg"
4491;8152;"Glattbrugg"
4492;8152;"Glattbrugg"
4493;8152;"Glattbrugg"
4494;8152;"Glattbrugg"
4495;8152;"Opfikon"
4496;8152;"Glattpark(Opfikon)"
4497;8153;"Rümlang"
4498;8154;"Oberglatt ZH"
4499;8155;"Niederhasli"
4500;8155;"Niederhasli"
4501;8155;"Nassenwil"
4502;8156;"Oberhasli"
4503;8157;"Dielsdorf"
4504;8158;"Regensberg"
4505;8162;"Steinmaur"
4506;8162;"Steinmaur"
4507;8162;"Sünikon"
4508;8164;"Bachs"
4509;8164;"Bachs"
4510;8165;"Schöfflisdorf"
4511;8165;"Oberweningen"
4512;8165;"Schleinikon"
4513;8166;"Niederweningen"
4514;8172;"Niederglatt ZH"
4515;8173;"Neerach"
4516;8174;"Stadel"
4517;8174;"Stadel"
4518;8175;"Windlach"
4519;8180;"Bülach"
4520;8180;"Bülach"
4521;8180;"Bülach"
4522;8181;"Höri"
4523;8182;"Hochfelden"
4524;8184;"Bachenbülach"
4525;8185;"Winkel"
4526;8187;"Weiach"
